2025-01-22 10:55:32 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 11856 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - Resizing is about to happening
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - Resizing is happening
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:18 INFO  com.student.service.CollegeService - deleting the students belongs to specific dept
2025-01-22 14:41:18 INFO  com.student.store.StudentRepository - Deleting the students with matching dept
2025-01-22 14:41:18 INFO  com.student.service.CollegeService - deleting the department from  collection
2025-01-22 14:41:18 INFO  c.student.store.DepartmentRepository - Deleting the  department from collection
2025-01-22 14:41:40 INFO  com.student.service.CollegeService - deleting the students belongs to specific dept
2025-01-22 14:41:40 INFO  com.student.store.StudentRepository - Deleting the students with matching dept
2025-01-22 14:41:40 INFO  com.student.service.CollegeService - deleting the department from  collection
2025-01-22 14:41:40 INFO  c.student.store.DepartmentRepository - Deleting the  department from collection
2025-01-22 14:44:12 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'POST' not supported]
2025-01-22 14:44:56 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 14:44:56 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 11856 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 14:44:57 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 14:45:00 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 14:45:00 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 14:45:00 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 14:45:00 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 14:45:00 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 14:45:00 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3667 ms
2025-01-22 14:45:02 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 14:45:02 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@62c72501]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 14:45:03 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 14:45:03 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:26}] to localhost:27017
2025-01-22 14:45:03 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:25}] to localhost:27017
2025-01-22 14:45:03 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=100540800}
2025-01-22 14:45:05 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 14:45:05 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 14:45:05 INFO  com.student.Application - Started Application in 9.796 seconds (JVM running for 12.981)
2025-01-22 14:45:25 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 14:45:25 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 14:45:25 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-01-22 14:45:27 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 14:45:50 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 14:45:50 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 12676 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 14:45:50 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 14:45:54 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 14:45:54 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 14:45:54 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 14:45:54 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 14:45:55 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 14:45:55 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3873 ms
2025-01-22 14:45:55 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 14:45:55 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@4091b9c3]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 14:45:55 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 14:45:55 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:27}] to localhost:27017
2025-01-22 14:45:55 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:28}] to localhost:27017
2025-01-22 14:45:55 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=87896200}
2025-01-22 14:45:56 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 14:45:56 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 14:45:56 INFO  com.student.Application - Started Application in 6.832 seconds (JVM running for 8.875)
2025-01-22 14:45:59 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 14:45:59 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 14:45:59 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-01-22 14:45:59 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 14:55:37 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 14:55:41 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 14:56:01 INFO  c.student.store.DepartmentRepository - Checking dept id is present or not
2025-01-22 14:56:01 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:29}] to localhost:27017
2025-01-22 14:56:01 INFO  com.student.service.CollegeService - Saving the new department to department list.
2025-01-22 14:56:01 INFO  c.student.store.DepartmentRepository - Adding new department
2025-01-22 14:56:44 INFO  c.student.store.DepartmentRepository - Checking dept id is present or not
2025-01-22 14:56:44 INFO  com.student.service.CollegeService - Saving the new department to department list.
2025-01-22 14:56:44 INFO  c.student.store.DepartmentRepository - Adding new department
2025-01-22 14:57:04 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 14:57:23 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'name': rejected value [computer2science]; codes [Pattern.department.name,Pattern.name,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.name,name]; arguments []; default message [name],[Ljavax.validation.constraints.Pattern$Flag;@732ffd69,^[a-zA-Z ]+$]; default message [Name must contain only alphabets and spaces]] ]
2025-01-22 14:57:31 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'name': rejected value [computer2science]; codes [Pattern.department.name,Pattern.name,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.name,name]; arguments []; default message [name],[Ljavax.validation.constraints.Pattern$Flag;@732ffd69,^[a-zA-Z ]+$]; default message [Name must contain only alphabets and spaces]] ]
2025-01-22 14:57:38 INFO  c.student.store.DepartmentRepository - Checking dept id is present or not
2025-01-22 14:57:38 INFO  com.student.service.CollegeService - Saving the new department to department list.
2025-01-22 14:57:38 INFO  c.student.store.DepartmentRepository - Adding new department
2025-01-22 14:57:48 INFO  c.student.store.DepartmentRepository - Checking dept id is present or not
2025-01-22 14:57:48 INFO  com.student.service.CollegeService - Saving the new department to department list.
2025-01-22 14:57:48 INFO  c.student.store.DepartmentRepository - Adding new department
2025-01-22 14:58:01 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [amo3gh]; codes [Pattern.department.HODName,Pattern.HODName,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName],[Ljavax.validation.constraints.Pattern$Flag;@732ffd69,^[a-zA-Z ]+$]; default message [HOD Name must contain only alphabets and spaces]] ]
2025-01-22 15:01:36 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 15:01:36 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 3112 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 15:01:36 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 15:01:39 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 15:01:39 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 15:01:39 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 15:01:39 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 15:01:39 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 15:01:39 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3711 ms
2025-01-22 15:01:40 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 15:01:40 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@78a515e4]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 15:01:40 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 15:01:40 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:30}] to localhost:27017
2025-01-22 15:01:40 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:31}] to localhost:27017
2025-01-22 15:01:40 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=57930200}
2025-01-22 15:01:41 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 15:01:41 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 15:01:41 INFO  com.student.Application - Started Application in 6.341 seconds (JVM running for 8.392)
2025-01-22 15:02:19 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 15:02:19 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 15:02:19 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-01-22 15:02:19 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.HttpRequestMethodNotSupportedException: Request method 'PUT' not supported]
2025-01-22 15:03:04 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:32}] to localhost:27017
2025-01-22 15:05:54 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 15:05:54 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 12736 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 15:05:54 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 15:05:58 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 15:05:58 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 15:05:58 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 15:05:58 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 15:05:58 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 15:05:58 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3907 ms
2025-01-22 15:05:58 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 15:05:58 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@3d1f558a]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 15:05:58 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 15:05:58 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:33}] to localhost:27017
2025-01-22 15:05:58 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:34}] to localhost:27017
2025-01-22 15:05:58 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=75055400}
2025-01-22 15:06:00 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 15:06:00 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 15:06:00 INFO  com.student.Application - Started Application in 6.771 seconds (JVM running for 8.74)
2025-01-22 15:06:10 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 15:06:10 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 15:06:10 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-01-22 15:06:10 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:35}] to localhost:27017
2025-01-22 15:13:12 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 15:13:12 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 13172 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 15:13:12 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 15:13:15 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 15:13:15 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 15:13:15 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 15:13:15 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 15:13:16 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 15:13:16 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3255 ms
2025-01-22 15:13:16 INFO  com.student.config.AppConfig - Initializing Mongo Clients
